SAMPID	SMATSSCR	SMCENTER	SMPTHNTS	SMRIN	SMTS	SMTSD	SMUBRID	SMTSISCH	SMTSPAX	SMNABTCH	SMNABTCHT	SMNABTCHD	SMGEBTCH	SMGEBTCHD	SMGEBTCHT	SMAFRZE	SMGTC	SME2MPRT	SMCHMPRS	SMNTRART	SMNUMGPS	SMMAPRT	SMEXNCRT	SM550NRM	SMGNSDTC	SMUNMPRT	SM350NRM	SMRDLGTH	SMMNCPB	SME1MMRT	SMSFLGTH	SMESTLBS	SMMPPD	SMNTERRT	SMRRNANM	SMRDTTL	SMVQCFL	SMMNCV	SMTRSCPT	SMMPPDPR	SMCGLGTH	SMGAPPCT	SMUNPDRD	SMNTRNRT	SMMPUNRT	SMEXPEFF	SMMPPDUN	SME2MMRT	SME2ANTI	SMALTALG	SME2SNSE	SMMFLGTH	SME1ANTI	SMSPLTRD	SMBSMMRT	SME1SNSE	SME1PCTS	SMRRNART	SME1MPRT	SMNUM5CD	SMDPMPRT	SME2PCTS
GTEX-11ZTS-0005-SM-5NQ8A		B1		8.7	Blood	Whole Blood	0013756	581		BP-40461	RNA isolation_PAXgene Blood RNA (Manual)	07/08/2013	LCSET-4906	03/22/2014	TruSeq.v1	RNASEQ		0.978753	433080	0.974883		0.980834	0.793671		18652	1		76		0.00241311	102	0	7.18894e+07	0.0239615	246946	7.32941e+07	6.18659e+06		18659	3.5751e+07			0	0.181211	0.980834	0.77846	7.18894e+07	0.00365671	1.65852e+07	9.18862e+07	1.67911e+07	123	1.67976e+07	1.72895e+07	0.00303359	1.67447e+07	49.9212	0.00336925	0.982916		0	50.3084
GTEX-11ZTT-0006-SM-5N9FX		B1		8.7	Blood	Whole Blood	0013756	-15		BP-40461	RNA isolation_PAXgene Blood RNA (Manual)	07/08/2013	LCSET-4905	03/23/2014	TruSeq.v1	RNASEQ		0.977511	611062	0.971612		0.979133	0.814461		18509	1		76		0.00444365	123	0	9.47854e+07	0.0274473	207573	9.68055e+07	4.58425e+06		18515	4.71159e+07			0	0.157151	0.979133	0.797466	9.47854e+07	0.00444944	2.17078e+07	1.00847e+08	2.20082e+07	158	2.20288e+07	2.41697e+07	0.00444654	2.18502e+07	49.7965	0.00214423	0.980755		0	50.3435
GTEX-11ZU8-0005-SM-5PNU5		B1		6.2	Blood	Whole Blood	0013756	592		BP-40461	RNA isolation_PAXgene Blood RNA (Manual)	07/08/2013	LCSET-4917	03/27/2014	TruSeq.v1	RNASEQ		0.959896	127950	0.990429		0.961668	0.814633		15279	1		76		0.00202821	81	0	8.02607e+07	0.00789042	199250	8.34599e+07	8.86985e+06		15279	3.99064e+07			0	0.175796	0.961668	0.783407	8.02607e+07	0.00355864	1.92634e+07	1.49175e+08	1.96148e+07	115	1.96066e+07	2.33686e+07	0.00279202	1.94295e+07	49.7732	0.00238737	0.96344		0	50.452
GTEX-11ZUS-0006-SM-5O9AJ		C1		7.7	Blood	Whole Blood	0013756	1222		BP-40461	RNA isolation_PAXgene Blood RNA (Manual)	07/08/2013	LCSET-4909	03/20/2014	TruSeq.v1	RNASEQ		0.984866	507455	0.961125		0.989556	0.675791		21075	1		76		0.0028118	117	0	6.26079e+07	0.0383403	188118	6.32686e+07	7.95726e+06		21102	3.10379e+07			0	0.285334	0.989556	0.668733	6.26079e+07	0.00466644	1.37591e+07	2.85719e+07	1.39588e+07	122	1.40533e+07	9.86101e+06	0.00373472	1.39657e+07	49.8436	0.00297332	0.994247		0	50.3602
GTEX-11ZVC-0006-SM-5N9GA		B1		8.8	Blood	Whole Blood	0013756	469		BP-40461	RNA isolation_PAXgene Blood RNA (Manual)	07/08/2013	LCSET-4905,LCSET-5337	04/10/2014	TruSeq.v1	RNASEQ		0.987832	710303	0.975784		0.988411	0.755668		21414	1		76		0.00219516	272	0	1.46456e+08	0.0235522	464813	1.48173e+08	7.20756e+06		21447	7.30091e+07			0	0.220116	0.988411	0.746911	1.46456e+08	0.00274937	3.32513e+07	9.15969e+07	3.3211e+07	313	3.31718e+07	3.01296e+07	0.00247211	3.33933e+07	50.1664	0.00313696	0.988991		0	49.9697
GTEX-1211K-0006-SM-5MR53		B1		9.1	Blood	Whole Blood	0013756	-66		BP-40739	RNA isolation_PAXgene Blood RNA (Manual)	07/12/2013	LCSET-4902	03/22/2014	TruSeq.v1	RNASEQ		0.992936	599477	0.962191		0.993435	0.80138		18211	1		76		0.00293368	154	0	8.57279e+07	0.0373064	249159	8.62944e+07	3.35938e+06		18225	4.27347e+07			0	0.160811	0.993435	0.796119	8.57279e+07	0.0029595	1.89066e+07	4.55947e+07	1.90687e+07	175	1.90706e+07	1.80026e+07	0.00294658	1.89571e+07	49.8507	0.00288731	0.993934		0	50.2134
GTEX-12126-0006-SM-5O9B8		C1		7.2	Blood	Whole Blood	0013756	803		BP-40739	RNA isolation_PAXgene Blood RNA (Manual)	07/12/2013	LCSET-4909	03/20/2014	TruSeq.v1	RNASEQ		0.982545	786946	0.960479		0.986408	0.75099		19876	1		76		0.00275886	124	0	8.22988e+07	0.0386982	176702	8.34328e+07	1.13431e+07		19893	4.08307e+07			0	0.209489	0.986408	0.740783	8.22988e+07	0.00521706	1.85335e+07	1.01199e+08	1.87194e+07	130	1.87478e+07	1.82987e+07	0.00398315	1.88644e+07	50.155	0.0021179	0.990271		0	50.2495
GTEX-1212Z-0006-SM-5NQ8M		B1		8.6	Blood	Whole Blood	0013756	478		BP-40739	RNA isolation_PAXgene Blood RNA (Manual)	07/12/2013	LCSET-4906	03/22/2014	TruSeq.v1	RNASEQ		0.980252	196108	0.987162		0.982085	0.809783		18000	1		76		0.00226475	101	0	7.36547e+07	0.0120701	163439	7.49983e+07	6.26431e+06		18005	3.66686e+07			0	0.177379	0.982085	0.795276	7.36547e+07	0.00324889	1.73625e+07	9.60788e+07	1.76067e+07	128	1.76318e+07	1.97025e+07	0.0027559	1.74836e+07	49.789	0.00217923	0.983917		0	50.349
GTEX-12584-0005-SM-5N9GM		B1		8.9	Blood	Whole Blood	0013756	906		BP-40739	RNA isolation_PAXgene Blood RNA (Manual)	07/12/2013	LCSET-4905	03/23/2014	TruSeq.v1	RNASEQ		0.959999	482759	0.982367		0.961704	0.806881		19652	1		76		0.00439976	121	0	9.96089e+07	0.0166404	93063	1.03575e+08	5.27504e+06		19663	4.94854e+07			0	0.175486	0.961704	0.775981	9.96089e+07	0.00448262	2.35399e+07	1.45322e+08	2.3702e+07	154	2.3748e+07	2.71969e+07	0.00444112	2.36649e+07	49.9124	0.000898505	0.963408		0	50.1716
GTEX-12696-0005-SM-5LZYS		B1		9.2	Blood	Whole Blood	0013756	470		BP-40739	RNA isolation_PAXgene Blood RNA (Manual)	07/12/2013	LCSET-4901	03/23/2014	TruSeq.v1	RNASEQ		0.988878	443576	0.972843		0.990111	0.751622		19619	1		76		0.00353397	110	0	7.1356e+07	0.0266215	188084	7.20686e+07	4.01394e+06		19638	3.54721e+07			0	0.221221	0.990111	0.744189	7.1356e+07	0.00407941	1.59237e+07	3.93046e+07	1.61685e+07	129	1.62183e+07	1.3898e+07	0.00380635	1.59714e+07	49.6165	0.00260979	0.991344		0	50.3813
GTEX-1269C-0005-SM-5N9CJ		B1		8.9	Blood	Whole Blood	0013756	626		BP-40859	RNA isolation_PAXgene Blood RNA (Manual)	07/16/2013	LCSET-4904	03/22/2014	TruSeq.v1	RNASEQ		0.969802	303577	0.984169		0.970804	0.801436		17436	1		76		0.00258801	94	0	7.89719e+07	0.015184	143232	8.13469e+07	3.87811e+06		17441	3.93398e+07			0	0.182733	0.970804	0.778037	7.89719e+07	0.00326972	1.87146e+07	1.13524e+08	1.88965e+07	127	1.8887e+07	2.10377e+07	0.00292851	1.88141e+07	49.9033	0.00176076	0.971807		0	50.2419
GTEX-12BJ1-0006-SM-5SIB5		B1		9	Blood	Whole Blood	0013756	1178		BP-41053	RNA isolation_PAXgene Blood RNA (Manual)	07/19/2013	LCSET-5174	04/04/2014	TruSeq.v1	RNASEQ		0.987666	830080	0.955432		0.990638	0.801174		19368	1		76		0.0021912	203	0	9.21606e+07	0.0440348	325105	9.30316e+07	1.05703e+07		19384	4.58475e+07			0	0.154258	0.990638	0.793673	9.21606e+07	0.00341847	2.0211e+07	6.21236e+07	2.03684e+07	218	2.04456e+07	1.96572e+07	0.00280299	2.04096e+07	49.9559	0.00349457	0.99361		0	50.194
GTEX-12C56-0006-SM-5N9E9		B1		8.7	Blood	Whole Blood	0013756	-56		BP-41053	RNA isolation_PAXgene Blood RNA (Manual)	07/19/2013	LCSET-4905	03/23/2014	TruSeq.v1	RNASEQ		0.966969	1.07642e+06	0.96652		0.968525	0.805586		19450	1		76		0.00405116	196	0	1.2342e+08	0.032823	257354	1.27431e+08	6.18599e+06		19466	6.13632e+07			0	0.160934	0.968525	0.78023	1.2342e+08	0.00414885	2.81842e+07	1.62412e+08	2.85716e+07	248	2.85896e+07	3.18522e+07	0.00409992	2.83728e+07	49.8097	0.00201955	0.970081		0	50.3413
GTEX-12KS4-0005-SM-5SI94		C1		9	Blood	Whole Blood	0013756	342		BP-41341	RNA isolation_PAXgene Blood RNA (Manual)	07/25/2013	LCSET-5174	04/04/2014	TruSeq.v1	RNASEQ		0.984981	707481	0.965624		0.987675	0.769552		20393	1		76		0.00227617	123	0	7.70353e+07	0.0337604	170480	7.79966e+07	7.26934e+06		20407	3.83117e+07			0	0.196072	0.987675	0.760068	7.70353e+07	0.00370976	1.73877e+07	6.29621e+07	1.74132e+07	140	1.74478e+07	1.72249e+07	0.00299101	1.75805e+07	50.1894	0.00218574	0.99037		0	50.0366
GTEX-12WSC-0005-SM-5MR3H		C1		9.1	Blood	Whole Blood	0013756	664		BP-41859	RNA isolation_PAXgene Blood RNA (Manual)	08/02/2013	LCSET-4902	03/22/2014	TruSeq.v1	RNASEQ		0.99234	643368	0.966427		0.992939	0.731525		20358	1		76		0.00325714	146	0	8.41204e+07	0.0329847	262844	8.47186e+07	3.17817e+06		20379	4.18812e+07			0	0.234903	0.992939	0.726359	8.41204e+07	0.00349938	1.86748e+07	3.10543e+07	1.87939e+07	156	1.87894e+07	1.53745e+07	0.00337819	1.875e+07	49.9476	0.00310255	0.993537		0	50.1589
GTEX-12WSD-0005-SM-5N9FZ		C1		8.9	Blood	Whole Blood	0013756	409		BP-41899	RNA isolation_PAXgene Blood RNA (Manual)	08/05/2013	LCSET-4905	03/23/2014	TruSeq.v1	RNASEQ		0.981503	566572	0.973065		0.983007	0.774721		21922	1		76		0.00454134	160	0	1.00763e+08	0.0262804	308902	1.02505e+08	4.85523e+06		21949	5.00809e+07			0	0.198344	0.983007	0.761556	1.00763e+08	0.00450573	2.29174e+07	6.6538e+07	2.30268e+07	181	2.30639e+07	2.22345e+07	0.00452356	2.30382e+07	49.9721	0.00301353	0.984511		0	50.1191
GTEX-12WSE-0005-SM-5NQAE		C1		8.1	Blood	Whole Blood	0013756	1348		BP-42239	RNA isolation_PAXgene Blood RNA (Manual)	08/13/2013	LCSET-4907	03/21/2014	TruSeq.v1	RNASEQ		0.969183	300406	0.982006		0.971803	0.79261		19287	1		76		0.00266295	117	0	8.54108e+07	0.0159918	360821	8.7889e+07	1.26206e+07		19294	4.24286e+07			0	0.189397	0.971803	0.770261	8.54108e+07	0.0059568	2.00362e+07	1.29005e+08	2.03062e+07	139	2.02726e+07	2.25164e+07	0.00430544	2.03116e+07	50.0481	0.00410542	0.974423		0	50.3345
GTEX-12WSF-0005-SM-5NQAQ		C1		8.2	Blood	Whole Blood	0013756	706		BP-42239	RNA isolation_PAXgene Blood RNA (Manual)	08/13/2013	LCSET-4907	03/21/2014	TruSeq.v1	RNASEQ		0.963143	347862	0.980612		0.965936	0.794111		18610	1		76		0.00257746	122	0	9.57563e+07	0.0173209	256640	9.91331e+07	1.40702e+07		18616	4.75596e+07			0	0.186502	0.965936	0.76706	9.57563e+07	0.00568823	2.22649e+07	1.36948e+08	2.25472e+07	161	2.25108e+07	2.43698e+07	0.00412835	2.25896e+07	50.0874	0.00258884	0.968729		0	50.315
GTEX-12WSG-0005-SM-5NQA2		B1		8.1	Blood	Whole Blood	0013756	236		BP-41459	RNA isolation_PAXgene Blood RNA (Manual)	07/29/2013	LCSET-4907	03/21/2014	TruSeq.v1	RNASEQ		0.964683	1.12803e+06	0.951951		0.967311	0.769371		19457	1		76		0.00244787	146	0	9.90077e+07	0.0466431	246057	1.02354e+08	1.44002e+07		19472	4.92102e+07			0	0.182579	0.967311	0.744222	9.90077e+07	0.00562791	2.21442e+07	1.4774e+08	2.26456e+07	166	2.26343e+07	2.36e+07	0.00403357	2.2434e+07	49.7779	0.00240399	0.969939		0	50.5598
GTEX-12WSH-0005-SM-5NQ9P		B1		8.2	Blood	Whole Blood	0013756	740		BP-41899	RNA isolation_PAXgene Blood RNA (Manual)	08/05/2013	LCSET-4907	03/21/2014	TruSeq.v1	RNASEQ		0.983667	674342	0.961875		0.986674	0.707224		20150	1		76		0.00303562	138	0	8.65352e+07	0.0373762	303222	8.77039e+07	1.1163e+07		20173	4.29908e+07			0	0.254652	0.986674	0.697799	8.65352e+07	0.00598017	1.91803e+07	6.5391e+07	1.93023e+07	156	1.93861e+07	1.45205e+07	0.00450341	1.93612e+07	49.9679	0.00345734	0.989681		0	50.1585
GTEX-12WSI-0005-SM-5O99K		B1		8	Blood	Whole Blood	0013756	590		BP-41859	RNA isolation_PAXgene Blood RNA (Manual)	08/02/2013	LCSET-4909	03/20/2014	TruSeq.v1	RNASEQ		0.958493	328825	0.980866		0.961476	0.807757		17814	1		76		0.00215898	93	0	7.55887e+07	0.0175363	194378	7.86173e+07	1.08764e+07		17817	3.75478e+07			0	0.17311	0.961476	0.776639	7.55887e+07	0.00434668	1.78656e+07	1.29414e+08	1.79083e+07	120	1.79436e+07	2.05015e+07	0.00324943	1.80799e+07	50.1892	0.00247246	0.964459		0	50.0597
GTEX-12WSJ-0005-SM-5LU8S		B1		9.6	Blood	Whole Blood	0013756	-112		BP-41859	RNA isolation_PAXgene Blood RNA (Manual)	08/02/2013	LCSET-4899	03/23/2014	TruSeq.v1	RNASEQ		0.990625	644982	0.959132		0.99254	0.806994		18976	1		76		0.00455053	112	0	6.24059e+07	0.0405925	164794	6.28749e+07	5.06094e+06		18986	3.10323e+07			0	0.152138	0.99254	0.800974	6.24059e+07	0.00390508	1.36199e+07	2.12292e+07	1.36767e+07	124	1.3706e+07	1.25081e+07	0.00422842	1.37187e+07	50.0232	0.00262098	0.994455		0	50.104
GTEX-12WSK-0006-SM-5NQA1		B1		8.3	Blood	Whole Blood	0013756	-209		BP-42129	RNA isolation_PAXgene Blood RNA (Manual)	08/09/2013	LCSET-4907	03/21/2014	TruSeq.v1	RNASEQ		0.966965	662071	0.968083		0.970105	0.806906		18021	1		76		0.00246361	118	0	9.0282e+07	0.0301233	229583	9.30641e+07	1.43334e+07		18027	4.48466e+07			0	0.161176	0.970105	0.782784	9.0282e+07	0.00552489	2.06247e+07	1.19682e+08	2.10274e+07	150	2.10579e+07	2.32576e+07	0.0039893	2.08952e+07	49.8061	0.00246693	0.973245		0	50.4833
GTEX-12WSL-0005-SM-5NQAD		B1		8.2	Blood	Whole Blood	0013756	-76		BP-42129	RNA isolation_PAXgene Blood RNA (Manual)	08/09/2013	LCSET-4907	03/21/2014	TruSeq.v1	RNASEQ		0.986935	756250	0.9586		0.989909	0.812378		17956	1		76		0.0025259	131	0	7.66255e+07	0.0408277	233375	7.74065e+07	1.17085e+07		17961	3.81091e+07			0	0.146222	0.989909	0.80418	7.66255e+07	0.00545865	1.68157e+07	6.11234e+07	1.70469e+07	146	1.70593e+07	1.71519e+07	0.00398787	1.70252e+07	49.9499	0.00301493	0.992884		0	50.3414
GTEX-12WSM-0005-SM-5NQB3		B1		8.3	Blood	Whole Blood	0013756	707		BP-42239	RNA isolation_PAXgene Blood RNA (Manual)	08/13/2013	LCSET-4907	03/21/2014	TruSeq.v1	RNASEQ		0.950325	277434	0.98536		0.954009	0.805532		17618	1		76		0.00276166	110	0	9.41323e+07	0.0126089	163857	9.86702e+07	1.56737e+07		17620	4.67018e+07			0	0.179827	0.954009	0.768485	9.41323e+07	0.00601728	2.22416e+07	1.57146e+08	2.25451e+07	146	2.25875e+07	2.63564e+07	0.00438318	2.25777e+07	49.9891	0.00166065	0.957693		0	50.3388
GTEX-12WSN-0006-SM-5NQAP		B1		8.3	Blood	Whole Blood	0013756	-22		BP-42129	RNA isolation_PAXgene Blood RNA (Manual)	08/09/2013	LCSET-4907	03/21/2014	TruSeq.v1	RNASEQ		0.987522	823876	0.951917		0.9906	0.762998		19389	1		76		0.00256195	128	0	8.56985e+07	0.0475483	178732	8.65117e+07	1.11956e+07		19407	4.26081e+07			0	0.188918	0.9906	0.755826	8.56985e+07	0.00562613	1.85278e+07	4.94362e+07	1.87324e+07	162	1.8801e+07	1.63407e+07	0.00408928	1.87266e+07	49.9009	0.00206599	0.993678		0	50.2745
GTEX-12ZZW-0005-SM-5O9BY		C1		7.2	Blood	Whole Blood	0013756	976		BP-42407	RNA isolation_PAXgene Blood RNA (Manual)	08/16/2013	LCSET-4910	04/01/2014	TruSeq.v1	RNASEQ		0.951354	475030	0.98152		0.953535	0.800212		16776	1		76		0.00390148	107	0	1.08626e+08	0.0170054	176605	1.13919e+08	4.62492e+06		16777	5.40179e+07			0	0.181308	0.953535	0.76303	1.08626e+08	0.00509572	2.56108e+07	1.88834e+08	2.63699e+07	150	2.64007e+07	3.12757e+07	0.00449724	2.58407e+07	49.464	0.00155026	0.955716		0	50.7302
GTEX-12ZZX-0005-SM-5O9A9		C1		7.5	Blood	Whole Blood	0013756	494		BP-42484	RNA isolation_PAXgene Blood RNA (Manual)	08/20/2013	LCSET-4909	03/20/2014	TruSeq.v1	RNASEQ		0.972656	487674	0.975176		0.977618	0.778459		20325	1		76		0.00246613	126	0	8.80551e+07	0.0236318	314903	9.00711e+07	1.38799e+07		20341	4.36354e+07			0	0.196717	0.977618	0.761035	8.80551e+07	0.00469229	2.00954e+07	9.72147e+07	2.01442e+07	150	2.02175e+07	1.95282e+07	0.00357356	2.04815e+07	50.3244	0.00349616	0.98258		0	50.0607
GTEX-13111-0005-SM-5NQ7Z		B1		8.5	Blood	Whole Blood	0013756	1188		BP-42484	RNA isolation_PAXgene Blood RNA (Manual)	08/20/2013	LCSET-4906	03/22/2014	TruSeq.v1	RNASEQ		0.991748	805796	0.959289		0.993333	0.815801		19116	1		76		0.00245378	160	0	8.51691e+07	0.0400476	367898	8.57407e+07	6.80136e+06		19127	4.23997e+07			0	0.143487	0.993333	0.810362	8.51691e+07	0.0034413	1.86711e+07	4.80321e+07	1.88599e+07	176	1.88619e+07	1.81306e+07	0.00294675	1.88209e+07	49.9456	0.00429082	0.994919		0	50.2515
GTEX-13113-0006-SM-5NQ7X		B1		8.4	Blood	Whole Blood	0013756	-214		BP-42668	RNA isolation_PAXgene Blood RNA (Manual)	08/23/2013	LCSET-4906	03/22/2014	TruSeq.v1	RNASEQ		0.974372	414596	0.977586		0.97543	0.842206		15504	1		76		0.00234674	93	0	7.20794e+07	0.0216782	204873	7.38951e+07	6.40386e+06		15508	3.59208e+07			0	0.13538	0.97543	0.821513	7.20794e+07	0.00320315	1.69363e+07	1.06495e+08	1.70877e+07	126	1.70768e+07	2.03699e+07	0.00277448	1.70336e+07	49.9367	0.00277249	0.976488		0	50.2226
GTEX-1313W-0006-SM-5O9B1		C1		7.5	Blood	Whole Blood	0013756	432		BP-42705	RNA isolation_PAXgene Blood RNA (Manual)	08/26/2013	LCSET-4909	03/20/2014	TruSeq.v1	RNASEQ		0.958026	386962	0.979228		0.961838	0.782888		17934	1		76		0.00230631	96	0	7.11885e+07	0.0196529	220157	7.4013e+07	1.1131e+07		17943	3.53434e+07			0	0.19634	0.961838	0.753012	7.11885e+07	0.00454655	1.66823e+07	1.12878e+08	1.66546e+07	113	1.6682e+07	1.76352e+07	0.00342199	1.69559e+07	50.4071	0.00297457	0.96565		0	49.9583
GTEX-1314G-0005-SM-5NQ9O		B1		8.2	Blood	Whole Blood	0013756	214		BP-42705	RNA isolation_PAXgene Blood RNA (Manual)	08/26/2013	LCSET-4907	03/21/2014	TruSeq.v1	RNASEQ		0.942443	914704	0.967122		0.945288	0.801363		18526	1		76		0.00248892	115	0	1.01712e+08	0.0302972	192029	1.07599e+08	1.53681e+07		18528	5.04912e+07			0	0.165759	0.945288	0.757519	1.01712e+08	0.00605546	2.35261e+07	1.96093e+08	2.3821e+07	152	2.37742e+07	2.82067e+07	0.00426682	2.38857e+07	50.117	0.00178468	0.948133		0	50.3114
GTEX-131XE-0006-SM-5P9F9		B1		6.9	Blood	Whole Blood	0013756	-26		BP-42921	RNA isolation_PAXgene Blood RNA (Manual)	08/30/2013	LCSET-4914	03/27/2014	TruSeq.v1	RNASEQ		0.973139	929174	0.974105		0.974058	0.816179		19117	1		76		0.00317741	263	0	1.39948e+08	0.0246858	421319	1.43675e+08	4.99492e+06		19125	6.96533e+07			0	0.157926	0.974058	0.795006	1.39948e+08	0.00410836	3.22768e+07	2.23838e+08	3.32618e+07	263	3.31715e+07	3.84135e+07	0.00364245	3.25197e+07	49.5039	0.00293244	0.974978		0	50.7515
GTEX-131XF-0006-SM-5P9HK		B1		6.5	Blood	Whole Blood	0013756	-102		BP-42921	RNA isolation_PAXgene Blood RNA (Manual)	08/30/2013	LCSET-4916	03/27/2014	TruSeq.v1	RNASEQ		0.945037	878791	0.966811		0.945838	0.81307		17553	1		76		0.00345142	146	0	1.0756e+08	0.032342	155044	1.13719e+08	3.77268e+06		17560	5.35689e+07			0	0.153741	0.945838	0.769033	1.0756e+08	0.00407718	2.45762e+07	1.52521e+08	2.49387e+07	171	2.49262e+07	2.83994e+07	0.00376403	2.46992e+07	49.7714	0.0013634	0.94664		0	50.366
GTEX-131XG-0006-SM-5O9CE		B1		7.2	Blood	Whole Blood	0013756	-123		BP-42921	RNA isolation_PAXgene Blood RNA (Manual)	08/30/2013	LCSET-4910	04/01/2014	TruSeq.v1	RNASEQ		0.986239	791054	0.964455		0.988873	0.819887		19923	1		76		0.00365614	196	0	1.05241e+08	0.0352105	292126	1.06425e+08	4.45612e+06		19935	5.22998e+07			0	0.144568	0.988873	0.810764	1.05241e+08	0.00482519	2.34205e+07	6.75409e+07	2.37422e+07	208	2.38481e+07	2.34811e+07	0.00423911	2.35995e+07	49.738	0.0027449	0.991507		0	50.341
GTEX-131XH-0006-SM-5O98V		B1		7.6	Blood	Whole Blood	0013756	996		BP-42921	RNA isolation_PAXgene Blood RNA (Manual)	08/30/2013	LCSET-4909	03/20/2014	TruSeq.v1	RNASEQ		0.934347	324252	0.982512		0.937582	0.79426		16388	1		76		0.00241685	81	0	7.89343e+07	0.0148803	108061	8.41892e+07	1.08235e+07		16392	3.91647e+07			0	0.188252	0.937582	0.744684	7.89343e+07	0.00471764	1.90039e+07	1.76432e+08	1.86797e+07	114	1.86817e+07	2.26453e+07	0.00356328	1.92892e+07	50.8	0.00128355	0.940817		0	49.5698
GTEX-131XW-0006-SM-5O9AO		C1		7.4	Blood	Whole Blood	0013756	519		BP-42921	RNA isolation_PAXgene Blood RNA (Manual)	08/30/2013	LCSET-4909	03/20/2014	TruSeq.v1	RNASEQ		0.961637	297779	0.981169		0.964476	0.79405		18232	1		76		0.00245121	97	0	7.25696e+07	0.0178796	238780	7.52425e+07	8.93591e+06		18237	3.60741e+07			0	0.187119	0.964476	0.765842	7.25696e+07	0.00428402	1.70881e+07	1.08038e+08	1.70377e+07	116	1.70645e+07	1.86197e+07	0.00336492	1.72892e+07	50.327	0.00317347	0.967315		0	49.9261
GTEX-131YS-0005-SM-5NQAS		C1		8.3	Blood	Whole Blood	0013756	885		BP-42921	RNA isolation_PAXgene Blood RNA (Manual)	08/30/2013	LCSET-4907	03/21/2014	TruSeq.v1	RNASEQ		0.966354	365040	0.975198		0.969063	0.790805		19960	1		76		0.002675	118	0	8.4118e+07	0.0233007	196917	8.68034e+07	1.14623e+07		19968	4.17961e+07			0	0.184394	0.969063	0.76634	8.4118e+07	0.00596568	1.92339e+07	1.034e+08	1.95532e+07	141	1.95406e+07	2.02782e+07	0.00431574	1.948e+07	49.9223	0.00226854	0.971772		0	50.4116
GTEX-132AR-0006-SM-5NQ7N		C1		8.6	Blood	Whole Blood	0013756	76		BP-42921	RNA isolation_PAXgene Blood RNA (Manual)	08/30/2013	LCSET-4906	03/22/2014	TruSeq.v1	RNASEQ		0.99205	451560	0.968377		0.993227	0.812341		19916	1		76		0.0021006	127	0	6.93452e+07	0.0312588	980617	6.98181e+07	5.52233e+06		19927	3.45583e+07			0	0.156036	0.993227	0.806839	6.93452e+07	0.00299183	1.55155e+07	4.04453e+07	1.56811e+07	144	1.56781e+07	1.46978e+07	0.00254569	1.56091e+07	49.8896	0.0140453	0.994403		0	50.2655
GTEX-132NY-0005-SM-5O9AC		C1		7.8	Blood	Whole Blood	0013756	485		BP-42988	RNA isolation_PAXgene Blood RNA (Manual)	09/03/2013	LCSET-4909	03/20/2014	TruSeq.v1	RNASEQ		0.984286	545306	0.970999		0.987451	0.779235		18530	1		76		0.00248387	115	0	7.57347e+07	0.0283597	232992	7.66972e+07	1.02696e+07		18539	3.76401e+07			0	0.191763	0.987451	0.769457	7.57347e+07	0.00448862	1.7061e+07	7.30381e+07	1.71922e+07	134	1.71809e+07	1.64742e+07	0.00348303	1.73257e+07	50.2098	0.00303782	0.990616		0	50.1915
GTEX-132Q8-0006-SM-5NQA4		C1		8.2	Blood	Whole Blood	0013756	719		BP-42988	RNA isolation_PAXgene Blood RNA (Manual)	09/03/2013	LCSET-4907	03/21/2014	TruSeq.v1	RNASEQ		0.949763	670008	0.969491		0.953163	0.769275		18038	1		76		0.00241266	111	0	1.02233e+08	0.0281246	127468	1.07257e+08	1.6661e+07		18046	5.07236e+07			0	0.200216	0.953163	0.733244	1.02233e+08	0.00607791	2.38317e+07	1.82252e+08	2.38935e+07	157	2.38679e+07	2.61648e+07	0.00423875	2.42431e+07	50.3899	0.00118844	0.956562		0	50.0647
GTEX-132QS-0005-SM-5LZXK		B1		9.1	Blood	Whole Blood	0013756	1338		BP-42988	RNA isolation_PAXgene Blood RNA (Manual)	09/03/2013	LCSET-4901	03/23/2014	TruSeq.v1	RNASEQ		0.987004	448684	0.970206		0.987923	0.814886		17552	1		76		0.00323649	104	0	6.90066e+07	0.0293775	151763	6.98502e+07	4.00841e+06		17555	3.43441e+07			0	0.15532	0.987923	0.805045	6.90066e+07	0.00371452	1.55568e+07	5.07208e+07	1.5784e+07	126	1.58048e+07	1.60227e+07	0.00347528	1.56078e+07	49.6864	0.00217269	0.988841		0	50.3624
GTEX-1339X-0005-SM-5O9CQ		B1		6.9	Blood	Whole Blood	0013756	-72		BP-43227	RNA isolation_PAXgene Blood RNA (Manual)	09/06/2013	LCSET-4910,LCSET-5336	04/10/2014	TruSeq.v1	RNASEQ		0.980632	889334	0.968565		0.983019	0.837569		17475	1		76		0.00327351	156	0	1.08761e+08	0.030114	249213	1.10639e+08	4.56116e+06		17480	5.39936e+07			0	0.130995	0.983019	0.823347	1.08761e+08	0.00449474	2.46331e+07	1.0188e+08	2.4963e+07	190	2.49592e+07	2.71059e+07	0.00388264	2.49111e+07	49.9517	0.00225248	0.985407		0	50.3326
